srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,label
3232291856,3232286728,51358,79,TCP,1489539435008000.0,0.0,1,58.0,1
3232291846,3232261125,46709,445,TCP,1489539436238000.0,0.001,2,174.0,0
3232261125,3232291846,445,46709,TCP,1489539436239000.0,0.0,1,108.0,0
3232291844,3232261125,43145,445,TCP,1489539437473000.0,0.003,2,174.0,0
3232261125,3232291844,445,43145,TCP,1489539437474000.0,0.0,1,108.0,0
3232291848,3232261125,49094,445,TCP,1489539437924000.0,0.004,2,174.0,0
3232261125,3232291848,445,49094,TCP,1489539437925000.0,0.0,1,108.0,0
3232291855,3232261125,48888,445,TCP,1489539445556000.0,0.004,2,174.0,0
3232261125,3232291855,445,48888,TCP,1489539445558000.0,0.0,1,108.0,0
3232291856,3232261125,58844,445,TCP,1489539445637000.0,0.003,2,174.0,0
3232261125,3232291856,445,58844,TCP,1489539445638000.0,0.0,1,108.0,0
3232291856,3232286724,51357,1900,TCP,1489539450009000.0,0.0,1,58.0,1
3232291849,3232292095,137,137,UDP,1489539450469000.0,0.0,1,92.0,0
3232291855,3232292095,137,137,UDP,1489539450470000.0,0.0,1,92.0,0
3232291845,3232261125,51146,445,TCP,1489539450707000.0,0.004,2,174.0,0
3232261125,3232291845,445,51146,TCP,1489539450708000.0,0.0,1,108.0,0
3232291856,3232286729,51357,3031,TCP,1489539451010000.0,0.0,1,58.0,1
3232261125,3232291853,445,60689,TCP,1489539456078000.0,0.0,1,70.0,0
3232291853,3232261125,60689,445,TCP,1489539456079000.0,0.0,1,66.0,0
3232291847,3232261125,37191,445,TCP,1489539457255000.0,1.005,3,240.0,0
3232261125,3232291847,445,37191,TCP,1489539457256000.0,1.0,2,178.0,0
3232291854,3232261125,52321,445,TCP,1489539458436000.0,0.004,2,174.0,0
3232261125,3232291854,445,52321,TCP,1489539458437000.0,0.0,1,108.0,0
3232286724,3232261125,43183,445,TCP,1489539460092000.0,0.004,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489539460093000.0,0.0,1,108.0,0
3232291856,3232286729,51358,3031,TCP,1489539466011000.0,0.0,1,58.0,1
3232291850,3232261125,40239,445,TCP,1489539475365000.0,0.002,2,174.0,0
3232261125,3232291850,445,40239,TCP,1489539475366000.0,0.0,1,108.0,0
3232291849,3232261125,37884,445,TCP,1489539480481000.0,0.003,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489539480483000.0,0.0,1,108.0,0
3232291856,3232286725,51357,1068,TCP,1489539481013000.0,0.0,1,58.0,1
3232291856,3232286721,51357,3659,TCP,1489539482014000.0,0.0,1,58.0,1
3232291856,3232286724,51357,5002,TCP,1489539483017000.0,0.0,1,58.0,1
3232291856,3232286729,51357,7100,TCP,1489539484016000.0,0.0,1,58.0,1
3232261125,3232261375,137,137,UDP,1489539487598000.0,0.0,1,92.0,0
3232261124,3232261375,137,137,UDP,1489539487598000.0,0.0,1,92.0,0
3232261123,3232261375,138,138,UDP,1489539487599000.0,0.0,2,511.0,0
3232291851,3232261125,34743,445,TCP,1489539488204000.0,0.003,2,174.0,0
3232261125,3232291851,445,34743,TCP,1489539488205000.0,0.0,1,108.0,0
3232286725,3232261125,46808,445,TCP,1489539491707000.0,0.005,2,174.0,0
3232261125,3232286725,445,46808,TCP,1489539491709000.0,0.0,1,108.0,0
3232291852,3232261125,49511,445,TCP,1489539493652000.0,0.002,2,174.0,0
3232261125,3232291852,445,49511,TCP,1489539493654000.0,0.0,1,108.0,0
3232291846,3232261125,46709,445,TCP,1489539496398000.0,0.003,2,174.0,0
3232261125,3232291846,445,46709,TCP,1489539496400000.0,0.0,1,108.0,0
3232291844,3232261125,43145,445,TCP,1489539497634000.0,0.0,2,174.0,0
3232261125,3232291844,445,43145,TCP,1489539497635000.0,0.0,1,108.0,0
3232291848,3232261125,49094,445,TCP,1489539498085000.0,0.001,2,174.0,0
3232261125,3232291848,445,49094,TCP,1489539498086000.0,0.0,1,108.0,0
3232291856,3232286729,51358,7100,TCP,1489539499018000.0,0.0,1,58.0,1
3232291845,3232292095,137,137,UDP,1489539500522000.0,0.0,1,92.0,0
3232291855,3232261125,48888,445,TCP,1489539505717000.0,0.003,2,174.0,0
3232261125,3232291855,445,48888,TCP,1489539505719000.0,0.0,1,108.0,0
3232291856,3232261125,58844,445,TCP,1489539505797000.0,0.003,2,174.0,0
3232261125,3232291856,445,58844,TCP,1489539505798000.0,0.0,1,108.0,0
3232291845,3232261125,51146,445,TCP,1489539510867000.0,0.005,2,174.0,0
3232261125,3232291845,445,51146,TCP,1489539510869000.0,0.0,1,108.0,0
3232291856,3232286725,51357,1001,TCP,1489539514019000.0,0.0,1,58.0,1
3232291856,3232286721,51357,1914,TCP,1489539515020000.0,0.0,1,58.0,1
3232291856,3232286724,51357,13722,TCP,1489539516021000.0,0.0,1,58.0,1
3232291856,3232286729,51357,3801,TCP,1489539517023000.0,0.0,1,58.0,1
3232291847,3232261125,37191,445,TCP,1489539517416000.0,0.003,2,174.0,0
3232261125,3232291847,445,37191,TCP,1489539517417000.0,0.0,1,108.0,0
3232291854,3232261125,52321,445,TCP,1489539518597000.0,0.003,2,174.0,0
3232261125,3232291854,445,52321,TCP,1489539518598000.0,0.0,1,108.0,0
3232291853,3232261125,60689,445,TCP,1489539519906000.0,0.001,2,174.0,0
3232261125,3232291853,445,60689,TCP,1489539519907000.0,0.0,1,108.0,0
3232286724,3232261125,43183,445,TCP,1489539520253000.0,0.002,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489539520254000.0,0.0,1,108.0,0
3232291854,3232292095,137,137,UDP,1489539520544000.0,0.0,1,92.0,0
3232291850,3232292095,137,137,UDP,1489539520544000.0,0.0,1,92.0,0
3232291856,3232286729,51358,3801,TCP,1489539532024000.0,0.0,1,58.0,1
3232291850,3232261125,40239,445,TCP,1489539535525000.0,0.003,2,174.0,0
3232261125,3232291850,445,40239,TCP,1489539535527000.0,0.0,1,108.0,0
3232291849,3232261125,37884,445,TCP,1489539540642000.0,0.002,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489539540644000.0,0.0,1,108.0,0
3232291856,3232286725,51357,1192,TCP,1489539547030000.0,0.0,1,58.0,1
3232291856,3232286721,51357,49176,TCP,1489539548026000.0,0.0,1,58.0,1
3232291851,3232261125,34743,445,TCP,1489539548365000.0,0.002,2,174.0,0
3232261125,3232291851,445,34743,TCP,1489539548366000.0,0.0,1,108.0,0
3232291856,3232286724,51357,2869,TCP,1489539549026000.0,0.0,1,58.0,1
3232291856,3232286729,51357,1046,TCP,1489539550027000.0,0.0,1,58.0,1
3232291847,3232292095,137,137,UDP,1489539550576000.0,0.0,1,92.0,0
3232286725,3232261125,46808,445,TCP,1489539551868000.0,0.004,2,174.0,0
3232261125,3232286725,445,46808,TCP,1489539551870000.0,0.0,1,108.0,0
3232291852,3232261125,49511,445,TCP,1489539553813000.0,0.003,2,174.0,0
3232261125,3232291852,445,49511,TCP,1489539553814000.0,0.0,1,108.0,0
3232261125,3232291844,445,43145,TCP,1489539554131000.0,0.0,1,70.0,0
3232291844,3232261125,43145,445,TCP,1489539554132000.0,0.0,1,66.0,0
3232291846,3232261125,46709,445,TCP,1489539556560000.0,0.003,2,174.0,0
3232261125,3232291846,445,46709,TCP,1489539556561000.0,0.0,1,108.0,0
3232291848,3232261125,49094,445,TCP,1489539558246000.0,0.002,2,174.0,0
3232261125,3232291848,445,49094,TCP,1489539558247000.0,0.0,1,108.0,0
3232291856,3232286724,51439,25,TCP,1489539565028000.0,0.0,1,58.0,1
3232291855,3232261125,48888,445,TCP,1489539565878000.0,0.001,2,174.0,0
3232261125,3232291855,445,48888,TCP,1489539565879000.0,0.0,1,108.0,0
3232291856,3232261125,58844,445,TCP,1489539565958000.0,0.001,2,174.0,0
3232261125,3232291856,445,58844,TCP,1489539565959000.0,0.0,1,108.0,0
3232291856,3232286729,51358,1046,TCP,1489539566029000.0,0.0,1,58.0,1
3232291849,3232292095,138,138,UDP,1489539570597000.0,0.0,1,262.0,0
3232291853,3232292095,137,137,UDP,1489539570598000.0,0.0,1,92.0,0
3232291845,3232261125,51146,445,TCP,1489539571028000.0,0.004,2,174.0,0
3232261125,3232291845,445,51146,TCP,1489539571030000.0,0.0,1,108.0,0
3232291847,3232261125,37191,445,TCP,1489539577577000.0,0.003,2,174.0,0
3232261125,3232291847,445,37191,TCP,1489539577579000.0,0.0,1,108.0,0
3232291854,3232261125,52321,445,TCP,1489539578758000.0,0.001,2,174.0,0
3232261125,3232291854,445,52321,TCP,1489539578759000.0,0.0,1,108.0,0
3232291853,3232261125,60689,445,TCP,1489539580067000.0,0.005,2,174.0,0
3232261125,3232291853,445,60689,TCP,1489539580069000.0,0.0,1,108.0,0
3232286724,3232261125,43183,445,TCP,1489539580414000.0,0.002,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489539580415000.0,0.0,1,108.0,0
3232291856,3232286729,51357,3689,TCP,1489539581031000.0,0.0,1,58.0,1
3232261125,3232291851,445,34743,TCP,1489539587654000.0,0.0,1,70.0,0
3232291851,3232261125,34743,445,TCP,1489539587655000.0,0.0,1,66.0,0
3232291850,3232261125,40239,445,TCP,1489539595686000.0,0.005,2,174.0,0
3232261125,3232291850,445,40239,TCP,1489539595688000.0,0.0,1,108.0,0
3232261125,3232291856,445,58844,TCP,1489539595831000.0,0.0,1,70.0,0
3232291856,3232261125,58844,445,TCP,1489539595832000.0,0.0,1,66.0,0
3232291856,3232286729,51507,135,TCP,1489539596032000.0,0.003,2,112.0,1
3232291856,3232286725,51357,49175,TCP,1489539597033000.0,0.0,1,58.0,1
3232291856,3232286721,51357,1066,TCP,1489539598034000.0,0.0,1,58.0,1
3232291856,3232286724,51357,4242,TCP,1489539599036000.0,0.0,1,58.0,1
3232291856,3232286722,51357,2004,TCP,1489539600036000.0,0.0,1,58.0,1
3232291849,3232261125,37884,445,TCP,1489539600803000.0,0.004,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489539600805000.0,0.0,1,108.0,0
3232291856,3232286728,51357,1060,TCP,1489539601039000.0,0.0,1,58.0,1
3232291851,3232261125,34743,445,TCP,1489539608527000.0,0.005,2,174.0,0
3232261125,3232291851,445,34743,TCP,1489539608528000.0,0.0,1,108.0,0
3232291843,3232292095,137,137,UDP,1489539610640000.0,0.0,1,92.0,0
3232291846,3232292095,137,137,UDP,1489539610641000.0,0.0,1,92.0,0
3232261125,3232291845,445,51146,TCP,1489539611067000.0,0.0,1,70.0,0
3232291845,3232261125,51146,445,TCP,1489539611068000.0,0.0,1,66.0,0
3232286725,3232261125,46808,445,TCP,1489539612029000.0,0.015,2,174.0,0
3232261125,3232286725,445,46808,TCP,1489539612041000.0,0.0,1,108.0,0
3232291852,3232261125,49511,445,TCP,1489539613974000.0,0.001,2,174.0,0
3232261125,3232291852,445,49511,TCP,1489539613975000.0,0.0,1,108.0,0
3232291856,3232286728,51358,1060,TCP,1489539616039000.0,0.0,1,58.0,1
3232291846,3232261125,46709,445,TCP,1489539616720000.0,0.004,2,174.0,0
3232261125,3232291846,445,46709,TCP,1489539616721000.0,0.0,1,108.0,0
3232291844,3232261125,43145,445,TCP,1489539617955000.0,0.004,2,174.0,0
3232261125,3232291844,445,43145,TCP,1489539617956000.0,0.0,1,108.0,0
3232291848,3232261125,49094,445,TCP,1489539618406000.0,0.001,2,174.0,0
3232261125,3232291848,445,49094,TCP,1489539618407000.0,0.0,1,108.0,0
3232261125,3232286724,445,43183,TCP,1489539619612000.0,0.0,1,70.0,0
3232286724,3232261125,43183,445,TCP,1489539619613000.0,0.0,1,66.0,0
3232286725,3232286975,137,137,UDP,1489539619898000.0,0.0,1,92.0,0
3232291855,3232261125,48888,445,TCP,1489539626039000.0,0.005,2,174.0,0
3232261125,3232291855,445,48888,TCP,1489539626040000.0,0.0,1,108.0,0
3232291856,3232261125,58844,445,TCP,1489539626119000.0,0.005,2,174.0,0
3232261125,3232291856,445,58844,TCP,1489539626120000.0,0.0,1,108.0,0
3232291856,3232286729,51358,3689,TCP,1489539631040000.0,0.0,1,58.0,1
3232291845,3232261125,51146,445,TCP,1489539631189000.0,0.002,2,174.0,0
3232261125,3232291845,445,51146,TCP,1489539631190000.0,0.0,1,108.0,0
3232291847,3232261125,37191,445,TCP,1489539637738000.0,0.002,2,174.0,0
3232261125,3232291847,445,37191,TCP,1489539637739000.0,0.0,1,108.0,0
3232261125,3232291855,445,48888,TCP,1489539637939000.0,0.0,1,70.0,0
3232291855,3232261125,48888,445,TCP,1489539637940000.0,0.0,1,66.0,0
3232291854,3232261125,52321,445,TCP,1489539638919000.0,0.004,2,174.0,0
3232261125,3232291854,445,52321,TCP,1489539638920000.0,0.0,1,108.0,0
3232291853,3232261125,60689,445,TCP,1489539640228000.0,0.004,2,174.0,0
3232261125,3232291853,445,60689,TCP,1489539640229000.0,0.0,1,108.0,0
3232286724,3232261125,43183,445,TCP,1489539640574000.0,0.002,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489539640575000.0,0.0,1,108.0,0
3232291850,3232261125,40239,445,TCP,1489539642634000.0,0.0,1,66.0,0
3232261125,3232291850,445,40239,TCP,1489539642634000.0,0.0,1,70.0,0
3232291856,3232286728,51357,1863,TCP,1489539646040000.0,0.0,1,58.0,1
3232291856,3232292095,137,137,UDP,1489539650679000.0,0.0,1,92.0,1
3232291844,3232292095,137,137,UDP,1489539660690000.0,0.0,1,92.0,0
3232291849,3232261125,37884,445,TCP,1489539660964000.0,0.004,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489539660965000.0,0.0,1,108.0,0
3232291856,3232286728,51358,1863,TCP,1489539661043000.0,0.0,1,58.0,1
3232286725,3232286975,138,138,UDP,1489539661943000.0,0.0,1,262.0,0
3232291851,3232261125,34743,445,TCP,1489539668687000.0,0.005,2,174.0,0
3232261125,3232291851,445,34743,TCP,1489539668688000.0,0.0,1,108.0,0
3232261125,3232286725,445,46808,TCP,1489539669298000.0,0.0,1,70.0,0
3232286725,3232261125,46808,445,TCP,1489539669300000.0,0.0,1,66.0,0
3232291852,3232261125,49511,445,TCP,1489539674135000.0,0.004,2,174.0,0
3232261125,3232291852,445,49511,TCP,1489539674136000.0,0.0,1,108.0,0
3232291856,3232286724,51357,9666,TCP,1489539676044000.0,0.0,1,58.0,1
3232291846,3232261125,46709,445,TCP,1489539676881000.0,0.003,2,174.0,0
3232261125,3232291846,445,46709,TCP,1489539676883000.0,0.0,1,108.0,0
3232291856,3232286729,51357,32772,TCP,1489539677045000.0,0.0,1,58.0,1
3232261125,3232291849,445,37884,TCP,1489539677739000.0,0.0,1,70.0,0
3232291849,3232261125,37884,445,TCP,1489539677739000.0,0.0,1,66.0,0
3232291844,3232261125,43145,445,TCP,1489539678116000.0,0.004,2,174.0,0
3232261125,3232291844,445,43145,TCP,1489539678117000.0,0.0,1,108.0,0
3232291848,3232261125,49094,445,TCP,1489539678567000.0,0.004,2,174.0,0
3232261125,3232291848,445,49094,TCP,1489539678568000.0,0.0,1,108.0,0
3232289284,3232289535,138,138,UDP,1489539681061000.0,0.0,1,243.0,0
3232291855,3232261125,48888,445,TCP,1489539686200000.0,0.004,2,174.0,0
3232261125,3232291855,445,48888,TCP,1489539686201000.0,0.0,1,108.0,0
3232291856,3232261125,58844,445,TCP,1489539686280000.0,0.004,2,174.0,0
3232261125,3232291856,445,58844,TCP,1489539686281000.0,0.0,1,108.0,0
3232291848,3232292095,137,137,UDP,1489539690722000.0,0.0,1,92.0,0
3232291845,3232261125,51146,445,TCP,1489539691350000.0,0.002,2,174.0,0
3232261125,3232291845,445,51146,TCP,1489539691351000.0,0.0,1,108.0,0
3232291856,3232286729,51358,32772,TCP,1489539692045000.0,0.0,1,58.0,1
3232291847,3232261125,37191,445,TCP,1489539697899000.0,0.005,2,174.0,0
3232261125,3232291847,445,37191,TCP,1489539697900000.0,0.0,1,108.0,0
3232291854,3232261125,52321,445,TCP,1489539699079000.0,0.005,2,174.0,0
3232261125,3232291854,445,52321,TCP,1489539699081000.0,0.0,1,108.0,0
3232291853,3232261125,60689,445,TCP,1489539700389000.0,0.002,2,174.0,0
3232261125,3232291853,445,60689,TCP,1489539700390000.0,0.0,1,108.0,0
3232286724,3232261125,43183,445,TCP,1489539700735000.0,0.004,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489539700735000.0,0.0,1,108.0,0
3232291856,3232286725,51357,85,TCP,1489539707047000.0,0.0,1,58.0,1
3232291856,3232286721,51357,18101,TCP,1489539708048000.0,0.0,1,58.0,1
3232291856,3232286724,51357,1443,TCP,1489539709049000.0,0.0,1,58.0,1
3232291856,3232286729,51357,44176,TCP,1489539710050000.0,0.0,1,58.0,1
3232291852,3232292095,137,137,UDP,1489539710744000.0,0.0,1,92.0,0
3232286724,3232286975,137,137,UDP,1489539711995000.0,0.0,1,92.0,0
3232291850,3232261125,40239,445,TCP,1489539716007000.0,0.004,2,174.0,0
3232261125,3232291850,445,40239,TCP,1489539716008000.0,0.0,1,108.0,0
3232289283,3232289535,138,138,UDP,1489539721104000.0,0.0,2,517.0,0
3232291849,3232261125,37884,445,TCP,1489539721124000.0,0.002,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489539721126000.0,0.0,1,108.0,0
3232291856,3232286729,51358,44176,TCP,1489539725052000.0,0.0,1,58.0,1
3232291851,3232261125,34743,445,TCP,1489539728848000.0,0.004,2,174.0,0
3232261125,3232291851,445,34743,TCP,1489539728849000.0,0.0,1,108.0,0
3232286725,3232261125,46808,445,TCP,1489539732351000.0,0.005,2,174.0,0
3232261125,3232286725,445,46808,TCP,1489539732352000.0,0.0,1,108.0,0
3232291852,3232261125,49511,445,TCP,1489539734295000.0,0.004,2,174.0,0
3232261125,3232291852,445,49511,TCP,1489539734297000.0,0.0,1,108.0,0
3232291846,3232261125,46709,445,TCP,1489539737042000.0,0.002,2,174.0,0
3232261125,3232291846,445,46709,TCP,1489539737043000.0,0.0,1,108.0,0
3232291844,3232261125,43145,445,TCP,1489539738277000.0,0.001,2,174.0,0
3232261125,3232291844,445,43145,TCP,1489539738278000.0,0.0,1,108.0,0
3232291848,3232261125,49094,445,TCP,1489539738728000.0,0.002,2,174.0,0
3232261125,3232291848,445,49094,TCP,1489539738729000.0,0.0,1,108.0,0
3232291856,3232286725,51357,3493,TCP,1489539740053000.0,0.0,1,58.0,1
3232291856,3232286721,51357,1035,TCP,1489539741054000.0,0.0,1,58.0,1
3232291856,3232286724,51357,6565,TCP,1489539742055000.0,0.0,1,58.0,1
3232291856,3232286729,51357,8383,TCP,1489539743056000.0,0.0,1,58.0,1
3232291855,3232261125,48888,445,TCP,1489539746360000.0,0.004,2,174.0,0
3232261125,3232291855,445,48888,TCP,1489539746362000.0,0.0,1,108.0,0
3232291856,3232261125,58844,445,TCP,1489539746440000.0,0.004,2,174.0,0
3232261125,3232291856,445,58844,TCP,1489539746441000.0,0.0,1,108.0,0
3232261124,3232261375,138,138,UDP,1489539749859000.0,0.0,1,262.0,0
3232291855,3232292095,137,137,UDP,1489539750786000.0,0.0,1,92.0,0
3232291849,3232292095,137,137,UDP,1489539750786000.0,0.0,1,92.0,0
3232291845,3232261125,51146,445,TCP,1489539751511000.0,0.005,2,174.0,0
3232261125,3232291845,445,51146,TCP,1489539751512000.0,0.0,1,108.0,0
3232289285,3232289535,138,138,UDP,1489539755553000.0,0.0,1,243.0,0
3232261125,3232291853,445,60689,TCP,1489539756133000.0,0.0,1,70.0,0
3232291853,3232261125,60689,445,TCP,1489539756134000.0,0.0,1,66.0,0
3232291856,3232286729,51358,8383,TCP,1489539758058000.0,0.0,1,58.0,1
3232291847,3232261125,37191,445,TCP,1489539758059000.0,0.205,3,240.0,0
3232261125,3232291847,445,37191,TCP,1489539758060000.0,0.204,2,178.0,0
3232291854,3232261125,52321,445,TCP,1489539759239000.0,0.004,2,174.0,0
3232261125,3232291854,445,52321,TCP,1489539759240000.0,0.0,1,108.0,0
3232286724,3232261125,43183,445,TCP,1489539760896000.0,0.004,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489539760897000.0,0.0,1,108.0,0
3232291856,3232286725,51357,1301,TCP,1489539773059000.0,0.0,1,58.0,1
3232291856,3232286721,51357,6580,TCP,1489539774060000.0,0.0,1,58.0,1
3232291856,3232286724,51357,4006,TCP,1489539775060000.0,0.0,1,58.0,1
3232291856,3232286729,51357,17988,TCP,1489539776062000.0,0.0,1,58.0,1
3232291850,3232261125,40239,445,TCP,1489539776169000.0,0.003,2,174.0,0
3232261125,3232291850,445,40239,TCP,1489539776170000.0,0.0,1,108.0,0
3232291849,3232261125,37884,445,TCP,1489539781284000.0,0.001,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489539781287000.0,0.0,1,108.0,0
3232291851,3232261125,34743,445,TCP,1489539789009000.0,0.003,2,174.0,0
3232261125,3232291851,445,34743,TCP,1489539789010000.0,0.0,1,108.0,0
3232261125,3232261375,137,137,UDP,1489539789901000.0,0.0,1,92.0,0
3232261124,3232261375,137,137,UDP,1489539789902000.0,0.0,1,92.0,0
3232291856,3232286729,51358,17988,TCP,1489539791064000.0,0.0,1,58.0,1
3232286725,3232261125,46808,445,TCP,1489539792511000.0,0.005,2,174.0,0
3232261125,3232286725,445,46808,TCP,1489539792512000.0,0.0,1,108.0,0
3232291852,3232261125,49511,445,TCP,1489539794456000.0,0.004,2,174.0,0
3232261125,3232291852,445,49511,TCP,1489539794458000.0,0.0,1,108.0,0
3232291846,3232261125,46709,445,TCP,1489539797203000.0,0.004,2,174.0,0
3232261125,3232291846,445,46709,TCP,1489539797204000.0,0.0,1,108.0,0
3232291844,3232261125,43145,445,TCP,1489539798438000.0,0.002,2,174.0,0
3232261125,3232291844,445,43145,TCP,1489539798439000.0,0.0,1,108.0,0
3232291848,3232261125,49094,445,TCP,1489539798889000.0,0.003,2,174.0,0
3232261125,3232291848,445,49094,TCP,1489539798890000.0,0.0,1,108.0,0
3232291845,3232292095,137,137,UDP,1489539800823000.0,0.0,1,92.0,0
3232291856,3232286725,51357,7106,TCP,1489539806065000.0,0.0,1,58.0,1
3232291855,3232261125,48888,445,TCP,1489539806521000.0,0.003,2,174.0,0
3232261125,3232291855,445,48888,TCP,1489539806523000.0,0.0,1,108.0,0
3232291856,3232261125,58844,445,TCP,1489539806601000.0,0.003,2,174.0,0
3232261125,3232291856,445,58844,TCP,1489539806602000.0,0.0,1,108.0,0
3232291856,3232286721,51357,9500,TCP,1489539807065000.0,0.0,1,58.0,1
3232291856,3232286724,51357,50006,TCP,1489539808067000.0,0.0,1,58.0,1
3232291856,3232286729,51357,10621,TCP,1489539809068000.0,0.0,1,58.0,1
3232291845,3232261125,51146,445,TCP,1489539811672000.0,0.004,2,174.0,0
3232261125,3232291845,445,51146,TCP,1489539811673000.0,0.0,1,108.0,0
3232291847,3232261125,37191,445,TCP,1489539818220000.0,0.004,2,174.0,0
3232261125,3232291847,445,37191,TCP,1489539818222000.0,0.0,1,108.0,0
3232291854,3232261125,52321,445,TCP,1489539819401000.0,0.003,2,174.0,0
3232261125,3232291854,445,52321,TCP,1489539819402000.0,0.0,1,108.0,0
3232291853,3232261125,60689,445,TCP,1489539820711000.0,0.005,2,174.0,0
3232261125,3232291853,445,60689,TCP,1489539820712000.0,0.0,1,108.0,0
3232291854,3232292095,137,137,UDP,1489539820845000.0,0.0,1,92.0,0
3232291850,3232292095,137,137,UDP,1489539820846000.0,0.0,1,92.0,0
3232286724,3232261125,43183,445,TCP,1489539821057000.0,0.003,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489539821058000.0,0.0,1,108.0,0
3232291856,3232286721,51430,25,TCP,1489539824069000.0,0.0,1,58.0,1
3232291856,3232286729,51508,135,TCP,1489539825070000.0,0.001,2,112.0,1
3232291856,3232286722,51357,6901,TCP,1489539826071000.0,0.0,1,58.0,1
3232291856,3232286725,51357,2043,TCP,1489539827072000.0,0.0,1,58.0,1
3232291856,3232286723,51357,50003,TCP,1489539828073000.0,0.0,1,58.0,1
3232291856,3232286728,51357,8087,TCP,1489539829078000.0,0.0,1,58.0,1
3232291850,3232261125,40239,445,TCP,1489539836330000.0,0.002,2,174.0,0
3232261125,3232291850,445,40239,TCP,1489539836331000.0,0.0,1,108.0,0
3232291849,3232261125,37884,445,TCP,1489539841447000.0,0.005,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489539841448000.0,0.0,1,108.0,0
3232291856,3232286725,51427,25,TCP,1489539844075000.0,0.0,1,58.0,1
3232291856,3232286728,51358,8087,TCP,1489539845077000.0,0.0,1,58.0,1
3232291851,3232261125,34743,445,TCP,1489539849169000.0,0.003,2,174.0,0
3232261125,3232291851,445,34743,TCP,1489539849171000.0,0.0,1,108.0,0
3232291847,3232292095,137,137,UDP,1489539850877000.0,0.0,1,92.0,0
3232286725,3232261125,46808,445,TCP,1489539852672000.0,0.004,2,174.0,0
3232261125,3232286725,445,46808,TCP,1489539852673000.0,0.0,1,108.0,0
3232261125,3232291844,445,43145,TCP,1489539854188000.0,0.0,1,70.0,0
3232291844,3232261125,43145,445,TCP,1489539854189000.0,0.0,1,66.0,0
3232291852,3232261125,49511,445,TCP,1489539854617000.0,0.003,2,174.0,0
3232261125,3232291852,445,49511,TCP,1489539854618000.0,0.0,1,108.0,0
3232291846,3232261125,46709,445,TCP,1489539857364000.0,0.003,2,174.0,0
3232261125,3232291846,445,46709,TCP,1489539857365000.0,0.0,1,108.0,0
3232291848,3232261125,49094,445,TCP,1489539859050000.0,0.002,2,174.0,0
3232261125,3232291848,445,49094,TCP,1489539859051000.0,0.0,1,108.0,0
3232291856,3232286728,51413,135,TCP,1489539860078000.0,0.006,2,112.0,1
3232291856,3232286729,51358,10621,TCP,1489539861080000.0,0.0,1,58.0,1
3232291855,3232261125,48888,445,TCP,1489539866682000.0,0.001,2,174.0,0
3232261125,3232291855,445,48888,TCP,1489539866684000.0,0.0,1,108.0,0
3232291856,3232261125,58844,445,TCP,1489539866762000.0,0.002,2,174.0,0
3232261125,3232291856,445,58844,TCP,1489539866763000.0,0.0,1,108.0,0
3232291845,3232261125,51146,445,TCP,1489539871832000.0,0.004,2,174.0,0
3232261125,3232291845,445,51146,TCP,1489539871834000.0,0.0,1,108.0,0
3232291856,3232286723,51357,2718,TCP,1489539876081000.0,0.0,1,58.0,1
3232291856,3232286728,51357,548,TCP,1489539877081000.0,0.0,1,58.0,1
3232291847,3232261125,37191,445,TCP,1489539878381000.0,0.001,2,174.0,0
3232261125,3232291847,445,37191,TCP,1489539878382000.0,0.0,1,108.0,0
3232291854,3232261125,52321,445,TCP,1489539879562000.0,0.001,2,174.0,0
3232261125,3232291854,445,52321,TCP,1489539879563000.0,0.0,1,108.0,0
3232291853,3232261125,60689,445,TCP,1489539880871000.0,0.005,2,174.0,0
3232261125,3232291853,445,60689,TCP,1489539880872000.0,0.0,1,108.0,0
3232291853,3232292095,137,137,UDP,1489539880908000.0,0.0,1,92.0,0
3232286724,3232261125,43183,445,TCP,1489539881217000.0,0.003,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489539881219000.0,0.0,1,108.0,0
3232261125,3232291851,445,34743,TCP,1489539887697000.0,0.0,1,70.0,0
3232291851,3232261125,34743,445,TCP,1489539887698000.0,0.0,1,66.0,0
3232291856,3232286728,51358,548,TCP,1489539892081000.0,0.0,1,58.0,1
3232291850,3232261125,40239,445,TCP,1489539896490000.0,0.0,2,174.0,0
3232261125,3232291850,445,40239,TCP,1489539896491000.0,0.0,1,108.0,0
3232291849,3232261125,37884,445,TCP,1489539901607000.0,0.005,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489539901609000.0,0.0,1,108.0,0
3232291856,3232286724,51357,32774,TCP,1489539907083000.0,0.0,1,58.0,1
