srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,label
3232235928,3232235966,51663,53,UDP,1554266368000000,6.6e-05,2,316,0
3232235855,3232236031,59377,15600,UDP,1554266370000000,0.0,1,63,0
3232235855,3232236031,59377,15600,UDP,1554266370000000,0.0,1,63,0
3232235855,4026531834,42939,15600,UDP,1554266373000000,0.0,1,63,0
3232235855,3232236031,59262,15600,UDP,1554266376000000,0.0,1,63,0
3232235855,3232236031,59262,15600,UDP,1554266376000000,0.0,1,63,0
3232235855,3232236031,50627,15600,UDP,1554266382000000,0.0,1,63,0
3232235928,3232235966,51660,53,UDP,1554266383000000,3e-05,2,316,0
3232235928,3232235966,51660,53,UDP,1554266383000000,0.000532,2,652,0
3232235928,3232235966,51660,53,UDP,1554266383000000,3e-05,2,316,0
3232235855,4026531834,60691,15600,UDP,1554266385000000,0.0,1,63,0
3232235855,3232236031,51283,15600,UDP,1554266388000000,0.0,1,63,0
3232235855,3232236031,54056,15600,UDP,1554266394000000,0.0,1,63,0
3232235855,4026531834,55439,15600,UDP,1554266397000000,0.0,1,63,0
3232235928,3232235966,35703,53,UDP,1554266398000000,3e-05,2,316,0
3232235928,3232235966,35703,53,UDP,1554266398000000,3e-05,2,316,0
3232235928,3232235966,35703,53,UDP,1554266398000000,0.000397,2,652,0
3232235855,3232236031,34627,15600,UDP,1554266400000000,0.0,1,63,0
3232235855,4026531834,48400,15600,UDP,1554266403000000,0.0,1,63,0
3232235909,3758096635,5353,5353,UDP,1554266406000000,12.485449,4,832,0
3232235855,3232236031,38580,15600,UDP,1554266406000000,0.0,1,63,0
3232235909,3758096635,5353,5353,UDP,1554266406000000,12.484349,4,832,0
3232235855,4026531834,48432,15600,UDP,1554266409000000,0.0,1,63,0
3232235855,3232236031,41214,15600,UDP,1554266412000000,0.0,1,63,0
3232235855,3232236031,41214,15600,UDP,1554266412000000,0.0,1,63,0
3232235928,3232235966,43281,53,UDP,1554266413000000,0.000536,2,652,0
3232235928,3232235966,43281,53,UDP,1554266413000000,3e-05,2,316,0
3232235793,4026531834,60661,1900,UDP,1554266414000000,3.054134,4,1496,0
3232235855,4026531834,51383,15600,UDP,1554266415000000,0.0,1,63,0
3232235855,3232236031,60437,15600,UDP,1554266418000000,0.0,1,63,0
3232235855,4026531834,33781,15600,UDP,1554266421000000,0.0,1,63,0
3232235855,3232236031,52830,15600,UDP,1554266424000000,0.0,1,63,0
3232235855,4026531834,46113,15600,UDP,1554266427000000,0.0,1,63,0
3232235928,3232235966,33422,53,UDP,1554266428000000,0.000382,2,652,0
3232235928,3232235966,33422,53,UDP,1554266428000000,2.4e-05,2,316,0
3232235855,3232236031,33797,15600,UDP,1554266430000000,0.0,1,63,0
3232235855,3232236031,49131,15600,UDP,1554266436000000,0.0,1,63,0
3232235855,3232236031,45695,15600,UDP,1554266442000000,0.0,1,63,0
3232235855,3232236031,45695,15600,UDP,1554266442000000,0.0,1,63,0
3232235928,3232235966,36739,53,UDP,1554266443000000,2.8000000000000013e-05,2,316,0
3232235928,3232235966,36739,53,UDP,1554266443000000,0.000396,2,652,0
3232235855,4026531834,53746,15600,UDP,1554266445000000,0.0,1,63,0
3232235855,3232236031,41982,15600,UDP,1554266448000000,0.0,1,63,0
3232235855,3232236031,41982,15600,UDP,1554266448000000,0.0,1,63,0
3232235855,4026531834,53078,15600,UDP,1554266452000000,0.0,1,63,0
3232235855,3232236031,45231,15600,UDP,1554266455000000,0.0,1,63,0
3232235855,3232236031,45231,15600,UDP,1554266455000000,0.0,1,63,0
3232235969,4026531834,63167,1900,UDP,1554266457000000,4.314421,4,1496,0
3232235928,3232235966,39270,53,UDP,1554266458000000,8.4e-05,2,316,0
3232235928,3232235966,39270,53,UDP,1554266458000000,8.4e-05,2,316,0
3232235928,3232235966,39270,53,UDP,1554266458000000,0.000531,2,652,0
3232235855,3232236031,41985,15600,UDP,1554266461000000,0.0,1,63,0
3232235855,4026531834,40206,15600,UDP,1554266463000000,0.0,1,63,0
3232235855,3232236031,58794,15600,UDP,1554266466000000,0.0,1,63,0
3232235855,3232236031,58794,15600,UDP,1554266466000000,0.0,1,63,0
3232235855,4026531834,33139,15600,UDP,1554266469000000,0.0,1,63,0
3232235928,3232235966,45693,53,UDP,1554266473000000,0.000495,2,652,0
3232235855,3232236031,49225,15600,UDP,1554266478000000,0.0,1,63,0
3232235855,3232236031,49225,15600,UDP,1554266478000000,0.0,1,63,0
3232235855,4026531834,58012,15600,UDP,1554266481000000,0.0,1,63,0
3232235777,4026531834,59892,1900,UDP,1554266481000000,7.180061,10,6764,0
3232235968,3758096635,5353,5353,UDP,1554266482000000,0.0,1,73,0
3232235968,3758096635,5353,5353,UDP,1554266482000000,0.0,1,73,0
3232235855,3232236031,34487,15600,UDP,1554266484000000,0.0,1,63,0
3232235928,3232235966,46446,53,UDP,1554266488000000,0.000542,2,652,0
3232235928,3232235966,46446,53,UDP,1554266488000000,1.8e-05,2,316,0
3232235855,3232236031,43965,15600,UDP,1554266490000000,0.0,1,63,0
3232235855,3232236031,43965,15600,UDP,1554266490000000,0.0,1,63,0
3232235909,3758096635,5353,5353,UDP,1554266492000000,63.417565,18,3216,0
3232235909,3758096635,5353,5353,UDP,1554266493000000,63.41311999999999,18,3216,0
3232235855,3232236031,43922,15600,UDP,1554266496000000,0.0,1,63,0
3232235855,4026531834,49983,15600,UDP,1554266499000000,0.0,1,63,0
3232235928,3232235966,34658,53,UDP,1554266503000000,3.7e-05,2,316,0
3232235928,3232235966,34658,53,UDP,1554266503000000,3.7e-05,2,316,0
3232235928,3232235966,34658,53,UDP,1554266503000000,0.000487,2,652,0
3232235855,4026531834,42683,15600,UDP,1554266505000000,0.0,1,63,0
3232235855,3232236031,58761,15600,UDP,1554266508000000,0.0,1,63,0
3232235855,4026531834,43167,15600,UDP,1554266511000000,0.0,1,63,0
3232235855,3232236031,40920,15600,UDP,1554266514000000,0.0,1,63,0
3232235855,4026531834,55226,15600,UDP,1554266517000000,0.0,1,63,0
3232235928,3232235966,53956,53,UDP,1554266518000000,1.9e-05,2,316,0
3232235928,3232235966,53956,53,UDP,1554266518000000,0.000377,2,652,0
3232235928,3232235966,53956,53,UDP,1554266518000000,1.9e-05,2,316,0
3232235855,3232236031,36603,15600,UDP,1554266520000000,0.0,1,63,0
3232235971,3232235966,57492,53,UDP,1554266521000000,0.0,1,54,0
3232235971,3232235966,62445,53,UDP,1554266521000000,0.0,1,54,0
3232235855,4026531834,37985,15600,UDP,1554266523000000,0.0,1,63,0
3232235855,3232236031,36726,15600,UDP,1554266526000000,0.0,1,63,0
3232235879,3758096637,53117,3544,UDP,1554266528000000,0.0,1,68,0
3232235855,4026531834,34901,15600,UDP,1554266529000000,0.0,1,63,0
3232235855,3232236031,51114,15600,UDP,1554266532000000,0.0,1,63,0
3232235855,3232236031,51114,15600,UDP,1554266532000000,0.0,1,63,0
3232235928,3232235966,39089,53,UDP,1554266533000000,0.000353,2,652,0
3232235928,3232235966,39089,53,UDP,1554266533000000,2.1e-05,2,316,0
3232235793,4026531834,65024,1900,UDP,1554266534000000,2.045819,3,1122,0
3232235855,4026531834,59501,15600,UDP,1554266535000000,0.0,1,63,0
3232235855,3232236031,47825,15600,UDP,1554266538000000,0.0,1,63,0
3232235855,4026531834,44550,15600,UDP,1554266541000000,0.0,1,63,0
3232235855,3232236031,39426,15600,UDP,1554266544000000,0.0,1,63,0
3232235855,3232236031,39426,15600,UDP,1554266544000000,0.0,1,63,0
3232235855,4026531834,38883,15600,UDP,1554266547000000,0.0,1,63,0
3232235928,3232235966,52112,53,UDP,1554266548000000,2.2e-05,2,316,0
3232235928,3232235966,52112,53,UDP,1554266548000000,2.2e-05,2,316,0
3232235855,3232236031,45817,15600,UDP,1554266550000000,0.0,1,63,0
3232235855,3232236031,45817,15600,UDP,1554266550000000,0.0,1,63,0
3232235855,4026531834,59366,15600,UDP,1554266553000000,0.0,1,63,0
3232235855,3232236031,38145,15600,UDP,1554266556000000,0.0,1,63,0
3232235855,3232236031,38145,15600,UDP,1554266556000000,0.0,1,63,0
3232235793,3758096636,60387,5355,UDP,1554266558000000,0.0,1,61,0
3232235793,3758096636,63617,5355,UDP,1554266559000000,0.4179229999999999,2,188,0
3232235855,4026531834,48544,15600,UDP,1554266560000000,0.0,1,63,0
3232235855,3232236031,55092,15600,UDP,1554266562000000,0.0,1,63,0
3232235855,3232236031,55092,15600,UDP,1554266562000000,0.0,1,63,0
3232235928,3232235966,56899,53,UDP,1554266563000000,2.7e-05,2,316,0
3232235928,3232235966,56899,53,UDP,1554266563000000,0.00041,2,652,0
3232235928,3232235966,56899,53,UDP,1554266563000000,2.7e-05,2,316,0
3232235855,4026531834,58814,15600,UDP,1554266565000000,0.0,1,63,0
3232235855,3232236031,58784,15600,UDP,1554266568000000,0.0,1,63,0
3232235855,3232236031,58784,15600,UDP,1554266568000000,0.0,1,63,0
3232235855,4026531834,51709,15600,UDP,1554266571000000,0.0,1,63,0
3232235855,3232236031,39785,15600,UDP,1554266574000000,0.0,1,63,0
3232235855,3232236031,39785,15600,UDP,1554266574000000,0.0,1,63,0
3232235969,4026531834,63168,1900,UDP,1554266577000000,2.973291,4,1496,0
3232235855,4026531834,40745,15600,UDP,1554266577000000,0.0,1,63,0
3232235928,3232235966,47793,53,UDP,1554266578000000,2.3e-05,2,316,0
3232235855,4026531834,38245,15600,UDP,1554266583000000,0.0,1,63,0
3232235969,3232236031,138,138,UDP,1554266585000000,0.0,1,229,0
3232235969,3232236031,138,138,UDP,1554266585000000,0.0,1,229,0
3232235909,3758096635,5353,5353,UDP,1554266587000000,13.011816,7,1192,0
3232235855,3232236031,53583,15600,UDP,1554266592000000,0.0,1,63,0
3232235855,3232236031,53583,15600,UDP,1554266592000000,0.0,1,63,0
3232235928,3232235966,35634,53,UDP,1554266593000000,0.000396,2,652,0
3232235928,3232235966,35634,53,UDP,1554266593000000,2.4e-05,2,316,0
3232235855,4026531834,52912,15600,UDP,1554266595000000,0.0,1,63,0
3232235855,3232236031,53279,15600,UDP,1554266598000000,0.0,1,63,0
3232235855,3232236031,53279,15600,UDP,1554266598000000,0.0,1,63,0
3232235855,4026531834,46383,15600,UDP,1554266601000000,0.0,1,63,0
3232235855,3232236031,42361,15600,UDP,1554266604000000,0.0,1,63,0
3232235928,3232235966,51665,53,UDP,1554266608000000,2.5e-05,2,316,0
3232235928,3232235966,51665,53,UDP,1554266608000000,0.000331,2,652,0
3232235928,3232235966,51665,53,UDP,1554266608000000,2.5e-05,2,316,0
3232235855,4026531834,53312,15600,UDP,1554266608000000,0.0,1,63,0
3232235855,3232236031,59863,15600,UDP,1554266610000000,0.0,1,63,0
3232235777,4026531834,56504,1900,UDP,1554266610000000,0.060811,8,5404,0
3232235822,3758096635,5353,5353,UDP,1554266611000000,0.00322,2,288,0
3232235822,3758096636,53188,5355,UDP,1554266612000000,0.0,1,61,0
3232235855,4026531834,39530,15600,UDP,1554266613000000,0.0,1,63,0
3232235855,3232236031,33354,15600,UDP,1554266616000000,0.0,1,63,0
3232235855,3232236031,33354,15600,UDP,1554266616000000,0.0,1,63,0
3232235855,4026531834,60374,15600,UDP,1554266619000000,0.0,1,63,0
3232235928,3232235966,46506,53,UDP,1554266623000000,0.000423,2,652,0
3232235928,3232235966,46506,53,UDP,1554266623000000,2.3e-05,2,316,0
3232235928,3232235966,46506,53,UDP,1554266623000000,2.3e-05,2,316,0
3232235855,4026531834,58451,15600,UDP,1554266625000000,0.0,1,63,0
3232235855,3232236031,44441,15600,UDP,1554266628000000,0.0,1,63,0
3232235855,4026531834,46736,15600,UDP,1554266631000000,0.0,1,63,0
3232235855,3232236031,35941,15600,UDP,1554266634000000,0.0,1,63,0
3232235928,3232235966,41659,53,UDP,1554266638000000,5.400000000000001e-05,2,316,0
3232235928,3232235966,41659,53,UDP,1554266638000000,0.000549,2,652,0
3232235928,3232235966,41659,53,UDP,1554266638000000,5.400000000000001e-05,2,316,0
3232235855,3232236031,39622,15600,UDP,1554266640000000,0.0,1,63,0
3232235855,3232236031,39622,15600,UDP,1554266640000000,0.0,1,63,0
3232235855,3232236031,44623,15600,UDP,1554266646000000,0.0,1,63,0
3232235855,3232236031,44623,15600,UDP,1554266646000000,0.0,1,63,0
3232235855,4026531834,49554,15600,UDP,1554266649000000,0.0,1,63,0
3232235855,3232236031,44787,15600,UDP,1554266652000000,0.0,1,63,0
3232235855,3232236031,44787,15600,UDP,1554266652000000,0.0,1,63,0
3232235928,3232235966,42882,53,UDP,1554266653000000,2.9e-05,2,316,0
3232235928,3232235966,42882,53,UDP,1554266653000000,0.000469,2,652,0
3232235928,3232235966,42882,53,UDP,1554266653000000,2.9e-05,2,316,0
3232235793,4026531834,53531,1900,UDP,1554266654000000,2.996595,4,1496,0
3232235855,4026531834,57208,15600,UDP,1554266655000000,0.0,1,63,0
3232235855,3232236031,58456,15600,UDP,1554266658000000,0.0,1,63,0
3232235855,3232236031,58456,15600,UDP,1554266658000000,0.0,1,63,0
3232235855,3232236031,48600,15600,UDP,1554266664000000,0.0,1,63,0
3232235855,3232236031,48600,15600,UDP,1554266664000000,0.0,1,63,0
3232235855,4026531834,56903,15600,UDP,1554266667000000,0.0,1,63,0
3232235928,3232235966,55060,53,UDP,1554266668000000,0.000546,2,652,0
3232235928,3232235966,55060,53,UDP,1554266668000000,4.5e-05,2,316,0
3232235855,3232236031,36433,15600,UDP,1554266670000000,0.0,1,63,0
3232235855,4026531834,55349,15600,UDP,1554266673000000,0.0,1,63,0
3232235855,3232236031,34462,15600,UDP,1554266676000000,0.0,1,63,0
3232235855,3232236031,34462,15600,UDP,1554266676000000,0.0,1,63,0
3232235855,3232236031,60436,15600,UDP,1554266682000000,0.0,1,63,0
3232235855,4026531834,3955,1900,UDP,1554266682000000,0.244641,20,14248,0
3232235855,3232236031,60436,15600,UDP,1554266682000000,0.0,1,63,0
3232235928,3232235966,36031,53,UDP,1554266683000000,2.6e-05,2,316,0
3232235928,3232235966,36031,53,UDP,1554266683000000,2.6e-05,2,316,0
3232235928,3232235966,36031,53,UDP,1554266683000000,0.000433,2,652,0
3232235855,4026531834,55912,15600,UDP,1554266685000000,0.0,1,63,0
3232235855,3232236031,50390,15600,UDP,1554266694000000,0.0,1,63,0
3232235855,3232236031,50390,15600,UDP,1554266694000000,0.0,1,63,0
3232235969,4026531834,63169,1900,UDP,1554266697000000,2.045118,3,1122,0
3232235855,4026531834,60323,15600,UDP,1554266697000000,0.0,1,63,0
3232235928,3232235966,33495,53,UDP,1554266698000000,2.8000000000000013e-05,2,316,0
3232235928,3232235966,33495,53,UDP,1554266698000000,2.8000000000000013e-05,2,316,0
3232235855,3232236031,38603,15600,UDP,1554266700000000,0.0,1,63,0
3232235855,4026531834,55186,15600,UDP,1554266703000000,0.0,1,63,0
3232235928,3232235966,50543,53,UDP,1554266706000000,0.379124,2,1344,0
3232235928,3232235966,50543,53,UDP,1554266706000000,3.9e-05,2,236,0
3232235855,3232236031,34693,15600,UDP,1554266706000000,0.0,1,63,0
3232235928,3232235966,50803,53,UDP,1554266706000000,0.37851,1,660,0
3232235966,1539136395,64351,53,UDP,1554266706000000,0.302963,1,240,0
3232235928,3232235966,50803,53,UDP,1554266706000000,0.0,1,73,0
3232235855,3232236031,34693,15600,UDP,1554266706000000,0.0,1,63,0
3232235928,2899909002,51390,443,TCP,1554266707000000,171.111961,36,13727,0
3232235855,4026531834,35409,15600,UDP,1554266709000000,0.0,1,63,0
3232235855,3232236031,43056,15600,UDP,1554266712000000,0.0,1,63,0
3232235928,3232235966,55770,53,UDP,1554266713000000,0.000439,2,652,0
3232235928,3232235966,55770,53,UDP,1554266713000000,5.3e-05,2,316,0
3232235855,4026531834,50757,15600,UDP,1554266715000000,0.0,1,63,0
3232235855,3232236031,42475,15600,UDP,1554266718000000,0.0,1,63,0
3232235855,3232236031,44597,15600,UDP,1554266724000000,0.0,1,63,0
3232235855,3232236031,44597,15600,UDP,1554266724000000,0.0,1,63,0
3232235855,4026531834,36792,15600,UDP,1554266727000000,0.0,1,63,0
3232235928,3232235966,60549,53,UDP,1554266728000000,0.000393,2,652,0
3232235928,3232235966,60549,53,UDP,1554266728000000,4.6e-05,2,316,0
3232235928,3232235966,60549,53,UDP,1554266728000000,4.6e-05,2,316,0
3232235855,3232236031,49290,15600,UDP,1554266730000000,0.0,1,63,0
3232235855,3232236031,49290,15600,UDP,1554266730000000,0.0,1,63,0
3232235855,4026531834,47586,15600,UDP,1554266733000000,0.0,1,63,0
3232235855,3232236031,47018,15600,UDP,1554266736000000,0.0,1,63,0
3232235855,3232236031,47018,15600,UDP,1554266736000000,0.0,1,63,0
3232235855,4026531834,36578,15600,UDP,1554266739000000,0.0,1,63,0
3232235855,3232236031,42104,15600,UDP,1554266742000000,0.0,1,63,0
3232235928,3232235966,40001,53,UDP,1554266743000000,4e-05,2,316,0
3232235928,3232235966,40001,53,UDP,1554266743000000,4e-05,2,316,0
3232235855,4026531834,36112,15600,UDP,1554266745000000,0.0,1,63,0
3232235855,3232236031,58639,15600,UDP,1554266748000000,0.0,1,63,0
3232235855,3232236031,58639,15600,UDP,1554266748000000,0.0,1,63,0
3232235855,4026531834,53524,15600,UDP,1554266751000000,0.0,1,63,0
3232235855,3232236031,37656,15600,UDP,1554266754000000,0.0,1,63,0
3232235855,3232236031,37656,15600,UDP,1554266754000000,0.0,1,63,0
3232235855,4026531834,55727,15600,UDP,1554266757000000,0.0,1,63,0
3232235928,3232235966,42071,53,UDP,1554266758000000,3.3e-05,2,316,0
3232235928,3232235966,42071,53,UDP,1554266758000000,3.3e-05,2,316,0
3232235928,3232235966,42071,53,UDP,1554266758000000,0.000504,2,652,0
3232235855,3232236031,50982,15600,UDP,1554266760000000,0.0,1,63,0
3232235855,3232236031,50982,15600,UDP,1554266760000000,0.0,1,63,0
3232235855,4026531834,37552,15600,UDP,1554266764000000,0.0,1,63,0
3232235855,3232236031,35370,15600,UDP,1554266766000000,0.0,1,63,0
3232235855,4026531834,60388,15600,UDP,1554266769000000,0.0,1,63,0
3232235855,3232236031,33057,15600,UDP,1554266772000000,0.0,1,63,0
3232235855,3232236031,33057,15600,UDP,1554266772000000,0.0,1,63,0
3232236026,3758096635,5353,5353,UDP,1554266772000000,12.910491,4,1008,0
3232236026,3758096635,5353,5353,UDP,1554266772000000,12.909892,4,1008,0
3232235928,3232235966,42466,53,UDP,1554266773000000,2.2e-05,2,316,0
3232235928,3232235966,42466,53,UDP,1554266773000000,0.00052,2,652,0
3232235928,3232235966,42466,53,UDP,1554266773000000,2.2e-05,2,316,0
3232235793,4026531834,49264,1900,UDP,1554266774000000,2.890071,4,1496,0
3232235855,4026531834,52687,15600,UDP,1554266775000000,0.0,1,63,0
3232235855,3232236031,60684,15600,UDP,1554266778000000,0.0,1,63,0
3232235855,3232236031,60684,15600,UDP,1554266778000000,0.0,1,63,0
3232235855,4026531834,46150,15600,UDP,1554266781000000,0.0,1,63,0
3232235855,3232236031,50041,15600,UDP,1554266784000000,0.0,1,63,0
3232235855,3232236031,50041,15600,UDP,1554266784000000,0.0,1,63,0
3232235855,4026531834,35655,15600,UDP,1554266787000000,0.0,1,63,0
3232235928,3232235966,48041,53,UDP,1554266788000000,0.000334,2,652,0
3232235928,3232235966,48041,53,UDP,1554266788000000,2.8000000000000013e-05,2,316,0
3232235855,3232236031,37774,15600,UDP,1554266790000000,0.0,1,63,0
3232235855,4026531834,52628,15600,UDP,1554266793000000,0.0,1,63,0
3232235855,3232236031,39171,15600,UDP,1554266796000000,0.0,1,63,0
3232235855,3232236031,39171,15600,UDP,1554266796000000,0.0,1,63,0
3232235879,3758096637,53117,3544,UDP,1554266797000000,0.0,1,68,0
3232235855,4026531834,34397,15600,UDP,1554266799000000,0.0,1,63,0
3232235855,3232236031,34436,15600,UDP,1554266802000000,0.0,1,63,0
3232235928,3232235966,37608,53,UDP,1554266803000000,4.4e-05,2,316,0
3232235928,3232235966,37608,53,UDP,1554266803000000,0.0006259999999999,2,652,0
3232235928,3232235966,37608,53,UDP,1554266803000000,4.4e-05,2,316,0
3232235855,4026531834,52360,15600,UDP,1554266805000000,0.0,1,63,0
3232235855,3232236031,38119,15600,UDP,1554266808000000,0.0,1,63,0
3232235855,3232236031,38119,15600,UDP,1554266808000000,0.0,1,63,0
3232235879,3758096636,63923,5355,UDP,1554266811000000,0.410283,2,188,0
3232235855,4026531834,54772,15600,UDP,1554266811000000,0.0,1,63,0
3232236026,3758096635,5353,5353,UDP,1554266812000000,0.0,1,140,0
3232235855,3232236031,33007,15600,UDP,1554266814000000,0.0,1,63,0
3232235855,3232236031,33007,15600,UDP,1554266814000000,0.0,1,63,0
3232235855,4026531834,50621,15600,UDP,1554266817000000,0.0,1,63,0
3232235969,4026531834,63170,1900,UDP,1554266817000000,2.614406,4,1496,0
3232235928,3232235966,57440,53,UDP,1554266818000000,0.000388,2,652,0
3232235928,3232235966,57440,53,UDP,1554266818000000,2.7e-05,2,316,0
3232235928,3232235966,57440,53,UDP,1554266818000000,2.7e-05,2,316,0
3232235855,4026531834,34079,15600,UDP,1554266823000000,0.0,1,63,0
3232235855,3232236031,36167,15600,UDP,1554266826000000,0.0,1,63,0
3232235855,3232236031,36167,15600,UDP,1554266826000000,0.0,1,63,0
3232235855,4026531834,40902,15600,UDP,1554266829000000,0.0,1,63,0
3232235855,3232236031,37632,15600,UDP,1554266832000000,0.0,1,63,0
3232235855,3232236031,37632,15600,UDP,1554266832000000,0.0,1,63,0
3232235928,3232235966,38628,53,UDP,1554266833000000,0.000508,2,652,0
3232235928,3232235966,38628,53,UDP,1554266833000000,4e-05,2,316,0
3232235855,4026531834,43617,15600,UDP,1554266835000000,0.0,1,63,0
3232235855,3232236031,46722,15600,UDP,1554266838000000,0.0,1,63,0
3232235855,3232236031,46722,15600,UDP,1554266838000000,0.0,1,63,0
3232235928,3758096635,5353,5353,UDP,1554266840000000,0.0,1,73,0
3232235855,4026531834,49349,15600,UDP,1554266841000000,0.0,1,63,0
3232235855,3232236031,33614,15600,UDP,1554266844000000,0.0,1,63,0
3232235928,3232235966,33124,53,UDP,1554266848000000,5.3e-05,2,316,0
3232235928,3232235966,33124,53,UDP,1554266848000000,0.000615,2,652,0
3232235928,3232235966,33124,53,UDP,1554266848000000,5.3e-05,2,316,0
3232235855,3232236031,59976,15600,UDP,1554266850000000,0.0,1,63,0
3232235855,3232236031,59976,15600,UDP,1554266850000000,0.0,1,63,0
3232235855,4026531834,59120,15600,UDP,1554266855000000,0.0,1,63,0
3232235855,3232236031,44904,15600,UDP,1554266856000000,0.0,1,63,0
3232235855,4026531834,49573,15600,UDP,1554266859000000,0.0,1,63,0
3232235855,3232236031,46367,15600,UDP,1554266862000000,0.0,1,63,0
3232235855,3232236031,46367,15600,UDP,1554266862000000,0.0,1,63,0
3232235928,3232235966,57459,53,UDP,1554266863000000,8.1e-05,2,316,0
3232235928,3232235966,57459,53,UDP,1554266863000000,8.1e-05,2,316,0
3232235928,3232235966,57459,53,UDP,1554266863000000,0.000499,2,652,0
3232235855,4026531834,44398,15600,UDP,1554266865000000,0.0,1,63,0
3232235855,3232236031,59114,15600,UDP,1554266868000000,0.0,1,63,0
3232235855,4026531834,50841,15600,UDP,1554266871000000,0.0,1,63,0
3232235855,3232236031,40689,15600,UDP,1554266874000000,0.0,1,63,0
3232235855,3232236031,40689,15600,UDP,1554266874000000,0.0,1,63,0
3232235855,4026531834,38899,15600,UDP,1554266877000000,0.0,1,63,0
3232235928,3232235966,32777,53,UDP,1554266878000000,3.2e-05,2,316,0
3232235928,3232235966,32777,53,UDP,1554266878000000,3.2e-05,2,316,0
3232235928,3232235966,32777,53,UDP,1554266878000000,0.000465,2,652,0
3232235855,3232236031,53431,15600,UDP,1554266880000000,0.0,1,63,0
3232235855,3232236031,53431,15600,UDP,1554266880000000,0.0,1,63,0
3232235855,4026531834,38235,15600,UDP,1554266883000000,0.0,1,63,0
3232235855,3232236031,36973,15600,UDP,1554266886000000,0.0,1,63,0
3232235855,3232236031,36973,15600,UDP,1554266886000000,0.0,1,63,0
3232235855,4026531834,46999,15600,UDP,1554266889000000,0.0,1,63,0
3232235793,3758096636,59240,5355,UDP,1554266892000000,0.381251,2,188,0
3232235855,3232236031,41133,15600,UDP,1554266892000000,0.0,1,63,0
3232235928,3232235966,35199,53,UDP,1554266893000000,1.7e-05,2,316,0
3232235928,3232235966,35199,53,UDP,1554266893000000,1.7e-05,2,316,0
3232236026,3758096635,5353,5353,UDP,1554266893000000,0.0,1,111,0
3232236026,3758096635,5353,5353,UDP,1554266893000000,0.0,1,111,0
3232235793,4026531834,59243,1900,UDP,1554266894000000,1.975353,3,1122,0
3232235855,4026531834,55547,15600,UDP,1554266895000000,0.0,1,63,0
3232235855,3232236031,38353,15600,UDP,1554266898000000,0.0,1,63,0
3232235855,3232236031,38353,15600,UDP,1554266898000000,0.0,1,63,0
3232235909,3758096635,5353,5353,UDP,1554266901000000,13.231268,6,1172,0
3232235855,4026531834,47163,15600,UDP,1554266907000000,0.0,1,63,0
3232235928,3232235966,49601,53,UDP,1554266908000000,3.5e-05,2,316,0
3232235928,3232235966,49601,53,UDP,1554266908000000,0.000412,2,652,0
3232235928,3232235966,49601,53,UDP,1554266908000000,3.5e-05,2,316,0
3232235971,3232236031,138,138,UDP,1554266908000000,0.0,1,229,0
3232235971,3232236031,138,138,UDP,1554266908000000,0.0,1,229,0
3232235855,3232236031,46524,15600,UDP,1554266910000000,0.0,1,63,0
3232235855,3232236031,46524,15600,UDP,1554266910000000,0.0,1,63,0
3232235855,4026531834,33216,15600,UDP,1554266914000000,0.0,1,63,0
3232235855,3232236031,44899,15600,UDP,1554266916000000,0.0,1,63,0
3232235855,3232236031,34433,15600,UDP,1554266922000000,0.0,1,63,0
3232235855,3232236031,34433,15600,UDP,1554266922000000,0.0,1,63,0
3232235928,3232235966,56622,53,UDP,1554266923000000,5e-05,2,316,0
3232235855,4026531834,34705,15600,UDP,1554266926000000,0.0,1,63,0
3232235855,3232236031,37153,15600,UDP,1554266928000000,0.0,1,63,0
3232235855,4026531834,59987,15600,UDP,1554266931000000,0.0,1,63,0
3232235855,3232236031,35983,15600,UDP,1554266934000000,0.0,1,63,0
3232235855,3232236031,35983,15600,UDP,1554266934000000,0.0,1,63,0
3232235969,4026531834,64598,1900,UDP,1554266936000000,2.976318,4,1496,0
3232235855,4026531834,39343,15600,UDP,1554266937000000,0.0,1,63,0
3232235928,3232235966,36506,53,UDP,1554266938000000,2.3e-05,2,316,0
3232235928,3232235966,36506,53,UDP,1554266938000000,2.3e-05,2,316,0
3232235855,3232236031,51286,15600,UDP,1554266940000000,0.0,1,63,0
3232235855,3232236031,51286,15600,UDP,1554266940000000,0.0,1,63,0
3232235909,3758096635,5353,5353,UDP,1554266941000000,0.0,1,118,0
3232235909,3758096635,5353,5353,UDP,1554266942000000,0.0,1,118,0
3232235855,4026531834,43106,15600,UDP,1554266943000000,0.0,1,63,0
3232235971,134744072,53221,53,UDP,1554266944000000,0.21077,2,560,0
3232235966,3088752771,17805,53,UDP,1554266944000000,0.244853,1,248,0
3232235971,3232235966,53221,53,UDP,1554266944000000,0.0,1,75,0
3232235971,3232235966,51001,53,UDP,1554266944000000,0.0,1,75,0
3232235966,1600432258,10845,53,UDP,1554266944000000,0.205209,1,192,0
3232235971,134744072,51001,53,UDP,1554266944000000,0.224185,2,466,0
3232235971,879920201,51854,443,TCP,1554266945000000,1.859438,15,11061,0
3232235928,3232235966,47191,53,UDP,1554266945000000,0.737592,1,224,0
3232235928,3232235966,60872,53,UDP,1554266945000000,0.737604,1,454,0
3232235855,3232236031,47695,15600,UDP,1554266946000000,0.0,1,63,0
